cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,intinc,ilndom,ilnfor,ils,ichbal,isc,itrade,ifrepo,IOTHII
"5893","0","969741","1208698","SSBBank","Stockbridge","MI","49285","12/31/2014","2/18/2015","NM","122 West Main Street","STOCKBRIDGE BANCORPORATION, INC.","3","0","0","8","0","Ingham","29620","Lansing-East Lansing, MI","4/1/1908","1/1/1934","7/7/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","http://www.ssb-bank.com","2384","2102","","0","25","242","0","2","13"
"31071","6335","799470","0","St James Federal Savings and Loan Association","Saint James","MN","56081","12/31/2014","2/18/2015","SA","501 1st Ave S","","1","0","0","2","0","Watonwan","","","1/1/1958","1/5/1959","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.stjamesfederal.com","1121","994","","0","102","10","0","2","13"
"29804","4114","420578","0","St Landry Homestead Federal Savings Bank","Opelousas","LA","70570","12/31/2014","2/18/2015","SA","235 N Court Street","","3","0","0","5","0","Saint Landry","","","1/1/1922","4/5/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","www.stlandryhomestead.com","9855","9019","","0","26","810","0","0","0"
"17259","15573","115146","1208728","St. Ansgar State Bank","Saint Ansgar","IA","50472","12/31/2014","2/18/2015","SM","237 West 4th Street","ST. ANSGAR BANCORPORATION","2","0","0","2","1","Mitchell","","","3/28/1891","9/1/1953","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.STANSGARBANK.COM","3809","3226","","14","7","542","0","12","8"
"27052","12658","428547","2260406","St. Charles Bank & Trust Company","Saint Charles","IL","60174","12/31/2014","2/18/2015","SM","411 West Main Street","WINTRUST FINANCIAL CORPORATION","5","0","0","4","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/21/1987","9/21/1987","9/30/2011","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.bankstcharles.com","27286","25734","","0","53","1365","0","3","131"
"11002","9327","692450","1144068","St. Clair County State Bank","Osceola","MO","64776","12/31/2014","2/18/2015","NM","Second And Chestnut","SCC BANCSHARES, INC.","4","0","0","2","0","Saint Clair","","","5/1/1896","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","","4980","4754","","0","0","204","0","20","2"
"1903","0","854753","1128723","St. Clair State Bank (Incorporated)","Saint Clair","MN","56080","12/31/2014","2/18/2015","NM","100 Main St. West","SAINT CLAIR AGENCY, INC.","1","0","0","2","1","Blue Earth","31860","Mankato-North Mankato, MN","7/17/1907","1/1/1934","7/7/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","http://www.stclairstatebank.com","3273","2960","","9","255","48","0","1","0"
"8898","13466","173557","2630746","St. Johns Bank and Trust Company","Saint Louis","MO","63114","12/31/2014","2/18/2015","NM","8924 St. Charles Rock Road","UNITY BANCSHARES, L.L.C.","5","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","1/1/1926","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","http://www.stjohnsbank.com","10512","9525","","0","38","940","0","7","2"
"8534","0","885430","1417203","St. Landry Bank and Trust Company","Opelousas","LA","70570","12/31/2014","2/18/2015","NM","132 East Landry Street","ST. LANDRY BANCSHARES, INC.","9","0","0","7","1","Saint Landry","","","1/1/1931","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","http://www.stlandrybank.com","5410","3924","","0","104","1381","0","1","0"
"58018","0","3354599","3449075","St. Louis Bank","Town And Country","MO","63017","12/31/2014","2/18/2015","NM","14323 S. Outer 40 Rd","SAINT LOUIS BANCSHARES, INC.","1","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","6/6/2005","6/6/2005","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","www.stlouisbank.com","12627","11136","","0","484","1005","0","0","2"
"12610","11396","841539","1134359","St. Martin Bank and Trust Company","St. Martinville","LA","70582","12/31/2014","2/18/2015","NM","301 South Main Street","SAINT MARTIN BANCSHARES, INC.","12","0","0","4","1","Saint Martin","29180","Lafayette, LA","12/3/1933","1/1/1934","11/3/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","http://www.stmartinbank.com","24197","23191","","0","102","881","0","7","16"
"18937","0","856159","0","St. Martin National Bank","Saint Martin","MN","56376","12/31/2014","2/18/2015","N","136 Main Street","","1","0","0","2","1","Stearns","41060","St. Cloud, MN","11/12/1963","11/12/1963","3/18/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.stmartinnationalbank.com","640","524","","0","56","59","0","1","0"
"18227","10564","113003","0","Stafford Savings Bank","Stafford Springs","CT","6076","12/31/2014","2/18/2015","SB","12 Furnace Avenue","","3","0","0","7","0","Tolland","25540","Hartford-West Hartford-East Hartford, CT","7/16/1872","7/1/1960","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","www.staffordsavingsbank.com","7138","3704","","0","104","3330","0","0","0"
"16606","14166","19730","1245590","Standard Bank and Trust Company","Hickory Hills","IL","60457","12/31/2014","2/18/2015","NM","7800 West 95th Street","STANDARD BANCSHARES, INC.","38","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/16/1947","8/16/1947","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.standardbanks.com","79893","77837","","1","556","1484","0","1","14"
"27757","230","811279","4183442","Standard Bank, PaSB","Murrysville","PA","15668","12/31/2014","2/18/2015","SB","4785 Old William Penn Hwy.","STANDARD FINANCIAL CORP","11","0","1","5","0","Westmoreland","38300","Pittsburgh, PA","1/1/1921","2/21/1947","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","WWW.STANDARDBANKPA.COM","15445","13124","","0","13","2178","0","0","130"
"27506","0","1390324","3338692","Standing Stone Bank","Lancaster","OH","43130","12/31/2014","2/18/2015","NM","137 West Wheeling Street","SSNB, INC.","3","0","0","8","0","Fairfield","18140","Columbus, OH","5/12/1989","5/12/1989","12/31/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.standingstonebank.com","3276","2777","","0","29","450","0","1","19"
"10916","53284","357151","1061099","Stanley Bank","Overland Park","KS","66223","12/31/2014","2/18/2015","NM","7835 West 151st Street","COLUMBUS CORP.","1","0","0","4","0","Johnson","28140","Kansas City, MO-KS","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","http://www.stanleybank.com","3331","3266","","0","64","0","0","0","1"
"5478","12494","382256","1066759","Stanton State Bank","Stanton","NE","68779","12/31/2014","2/18/2015","SM","924 Ivy Street","EBERLY INVESTMENT CO.","2","0","0","2","0","Stanton","","","1/1/1882","1/1/1934","12/21/2009","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","http://www.stantonstatebank.com","1286","1167","","0","29","84","0","1","5"
"5095","17985","715050","1827718","Star Bank","Maple Lake","MN","55358","12/31/2014","2/18/2015","NM","100 State Highway 55 East","MIDWEST BANCORPORATION, INC.","10","0","0","2","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/15/1904","1/1/1934","1/8/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.starbank.net","10704","10528","","3","36","128","0","0","9"
"34591","0","2657855","2907925","Star Bank of Texas","Lake Worth","TX","76135","12/31/2014","2/18/2015","NM","3930 Boat Club Road","STARBANC HOLDING COMPANY","3","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","2/23/1998","2/23/1998","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.starbanktexas.com","5952","5084","","0","21","842","0","5","0"
"27235","10676","547840","1141647","STAR Financial Bank","Fort Wayne","IN","46802","12/31/2014","2/18/2015","NM","127 West Berry Street","STAR FINANCIAL GROUP, INC.","45","0","0","4","0","Allen","23060","Fort Wayne, IN","5/2/1988","5/2/1988","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","http://www.starfinancial.com","56815","49225","","1538","283","5572","0","0","197"
"33758","12769","2009605","1126729","Starion Financial","Bismarck","ND","58501","12/31/2014","2/18/2015","NM","333 North Fourth Street","STARION BANCORPORATION","14","0","1","4","1","Burleigh","13900","Bismarck, ND","1/1/1993","1/1/1993","10/7/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","http://www.starionfinancial.com","40503","33360","","384","54","6663","0","0","42"
"58952","0","3843392","4151012","Start Community Bank","New Haven","CT","6510","12/31/2014","2/18/2015","SM","299 Whalley Avenue","FIRST CITY FUND CORPORATION","1","0","0","4","0","New Haven","35300","New Haven-Milford, CT","12/20/2010","12/20/2010","8/31/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","http://www.startbank.com","2413","2294","","0","7","97","0","0","15"
"15186","0","926342","1208830","State Bank","Gresham","WI","54128","12/31/2014","2/18/2015","NM","801 S. Main St","GRESHAM BANCSHARES, INC.","1","0","0","8","1","Shawano","","","10/23/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","http://www.statebank.biz","685","590","","0","92","1","0","0","2"
"35169","0","2791517","1137453","State Bank","Freeport","IL","61032","12/31/2014","2/18/2015","NM","1718 South Dirck Drive","FORESIGHT FINANCIAL GROUP, INC.","2","0","0","2","0","Stephenson","","","5/24/1999","5/24/1999","12/26/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.statebankfreeport.com","8794","7275","","0","23","1493","0","1","2"
"34441","0","2602828","0","State Bank","Green River","WY","82935","12/31/2014","2/18/2015","NM","#30 Shoshone Avenue","","2","0","0","4","1","Sweetwater","","","8/18/1997","8/18/1997","4/1/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","Kansas City","Western","West","http://www.statebankwy.com","1363","1148","","0","79","131","0","5","0"
"22971","0","285348","1246328","State Bank","Wonder Lake","IL","60097","12/31/2014","2/18/2015","NM","7526 Hancock Drive","WONDER BANCORP, INC.","6","0","0","5","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/22/1979","10/22/1979","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.thestatebankgroup.com","6160","5265","","0","25","866","0","0","4"
"15503","15412","231149","1210730","State Bank","New Hampton","IA","50659","12/31/2014","2/18/2015","SM","25 North Chestnut Avenue","RIGLER INVESTMENT COMPANY","9","0","0","2","1","Chickasaw","","","1/1/1937","6/5/1937","3/1/2014","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.statebankia.com","12104","7718","","27","17","4258","0","1","83"
"16151","15427","651149","1205259","State Bank","Spencer","IA","51301","12/31/2014","2/18/2015","SM","728 Grand Avenue","EVERLY BANCORPORATION","3","0","0","2","1","Clay","","","5/1/1944","5/1/1944","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","www.statebankspencer.com","2755","2563","","0","33","153","0","0","6"
"26832","52934","872953","2269061","State Bank","Hoxie","KS","67740","12/31/2014","2/18/2015","NM","745 Main Street","STATE BANK EMPLOYEES STOCK OWNERSHIP PLAN","3","0","0","2","1","Sheridan","","","11/13/1986","11/13/1986","1/8/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.statebank-online.com","5873","5635","","10","92","125","0","10","1"
"861","14010","386731","1085602","State Bank & Trust","Winfield","AL","35594","12/31/2014","2/18/2015","NM","1945 Ushwy 43","PEOPLES BANCORPORATION, INC.","4","0","0","7","1","Marion","","","10/3/1907","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","http://www.statebank.net","8907","5231","","0","0","3645","0","20","11"
"15651","16029","229342","1202258","State Bank & Trust Co.","Nevada","IA","50201","12/31/2014","2/18/2015","NM","1025 Sixth Street","AMES NATIONAL CORPORATION","2","0","0","2","0","Story","11180","Ames, IA","2/25/1939","2/25/1939","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.banksbt.com","5497","3917","","76","86","1406","0","2","10"
"17169","0","485139","2145950","State Bank & Trust Company","Golden Meadow","LA","70357","12/31/2014","2/18/2015","NM","1614 Bayou Drive","SBT BANCSHARES, INC.","4","0","0","4","1","Lafourche","26380","Houma-Thibodaux, LA","1/16/1953","1/16/1953","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","www.sbtcajun.com","5531","4925","","0","18","588","0","0","0"
"8878","14790","736448","3131893","State Bank & Trust Company","Greenwood","MS","38930","12/31/2014","2/18/2015","NM","916 Highway 82 Bypass","STATE BANK & TRUST COMPANY EMPLOYEE STOCK OWNERSHIP PLAN","35","0","1","4","0","Leflore","","","11/1/1898","1/1/1934","9/22/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","http://statebank1898.com","40097","36799","","0","0","3289","0","0","9"
"2057","0","675659","1122057","State Bank & Trust of Kenmare","Kenmare","ND","58746","12/31/2014","2/18/2015","NM","4 2nd St Nw","JORGENSON HOLDING COMPANY","2","0","0","2","1","Ward","","","1/1/1925","1/1/1934","5/27/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.sbtk.com","4037","3644","","0","0","385","0","6","2"
"57870","0","3384318","4036324","State Bank and Trust Company","Macon","GA","31210","12/31/2014","2/18/2015","NM","4219 Forsyth Road","STATE BANK FINANCIAL CORPORATION","22","0","0","4","0","Bibb","31420","Macon, GA","10/3/2005","10/3/2005","10/1/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","www.statebt.com","153635","142526","","507","1276","9212","0","0","114"
"10383","12546","2631172","1842935","State Bank Financial","La Crosse","WI","54601","12/31/2014","2/18/2015","SM","401 Main Street","FIRST BANCORPORATION, INC.","7","0","1","4","1","La Crosse","29100","La Crosse-Onalaska, WI-MN","7/26/1858","1/1/1934","4/13/2007","Stock","0","0","FED","DIF","Chicago","CHICAGO","Madison","Minneapolis","Central","Central","www.statebankfinancial.com","10254","7736","","0","60","2406","0","0","52"
"1916","12576","411053","1128693","State Bank in Eden Valley","Eden Valley","MN","55329","12/31/2014","2/18/2015","NM","359 State Street North","EDEN VALLEY BANCSHARES, INC.","1","0","0","2","1","Meeker","","","1/2/1932","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","http://WWW.EDENVALLEYBANK.COM","1195","993","","0","35","167","0","0","0"
"2945","0","479071","3658729","State Bank Northwest","Spokane Valley","WA","99216","12/31/2014","2/18/2015","NM","12902 East Sprague Avenue","STATE BANCORP NORTHWEST","3","0","0","4","1","Spokane","44060","Spokane-Spokane Valley, WA","1/1/1902","1/1/1934","3/1/2007","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","http://www.StateBankNorthwest.com","5496","5331","","0","11","148","0","0","6"
"1116","10630","271154","1123737","State Bank of Alcester","Alcester","SD","57001","12/31/2014","2/18/2015","SM","190 Iowa St","FIRST STATE BANKING CORPORATION","1","0","0","2","1","Union","43580","Sioux City, IA-NE-SD","12/20/1890","1/1/1934","11/26/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","www.statebankofalcester.com","4852","4413","","0","12","390","0","2","35"
"14994","10844","380654","2264020","State Bank of Arcadia","Arcadia","WI","54612","12/31/2014","2/18/2015","NM","131 West Main Street","B & E INVESTMENTS, INC. (STATE BANK OF ARCADIA) EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","4","0","0","2","1","Trempealeau","","","5/14/1913","1/1/1934","1/13/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","http://www.rkdbank.com","4949","4188","","0","113","615","0","5","28"
"1800","0","667832","1208447","State Bank of Arthur","Arthur","IL","61911","12/31/2014","2/18/2015","SM","411 South Vine Street","ARTHUR BANCSHARES CORP.","2","0","0","8","0","Moultrie","","","5/11/1910","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","http://www.statebankofarthur.com","4592","3653","","0","68","864","0","2","5"
