cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnreres,LNRERSFM,LNRERSF2,lnreloc,LNRERSF1
"25591","13036","550653","1398861","Cedar Security Bank","Fordyce","NE","68736","12/31/2014","2/18/2015","NM","117 Main Street","CEDAR FINANCIAL HOLDING, INC.","3","0","0","2","0","Cedar","","","9/4/1984","9/4/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","http://www.cedarsecurity.com","7048","6941","107","0","430"
"14694","14694","1014246","1363962","Cedar Valley Bank & Trust","La Porte City","IA","50651","12/31/2014","2/18/2015","NM","321 Main Street","D & D BANCSHARES, INC.","2","0","0","2","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","7/6/1906","8/22/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.cedarvalleybank.com","4012","3852","0","160","0"
"57684","0","3262788","4463126","CedarStone Bank","Lebanon","TN","37087","12/31/2014","2/18/2015","NM","900 West Main Street","CEDARSTONE FINANCIAL, INC.","3","0","0","4","0","Wilson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/19/2004","4/19/2004","10/24/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","http://www.cedarstonebank.com","44572","32994","965","10613","0"
"57056","0","2998576","0","Celtic Bank","Salt Lake City","UT","84111","12/31/2014","2/18/2015","NM","268 S. State St., Suite 300","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","3/1/2001","3/1/2001","6/20/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","http://www.celticbank.com","17593","15792","1471","330","3339"
"8848","0","308256","1020920","CenBank","Buffalo Lake","MN","55314","12/31/2014","2/18/2015","NM","109 West Yellowstone Trail","CENTRAL TRUST COMPANY","2","0","0","2","1","Renville","","","1/1/1893","1/1/1934","1/31/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.cenbank.com","2455","2327","40","88","24"
"3098","0","89957","1104567","Cendera Bank, National Association","Bells","TX","75414","12/31/2014","2/18/2015","N","615 E. Bells Blvd","FIRST BELLS BANKSHARES, INC.","3","0","0","4","1","Grayson","43300","Sherman-Denison, TX","1/1/1904","1/1/1934","7/1/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.cenderabank.com","26104","25358","746","0","14518"
"30996","6230","934271","0","Cenlar FSB","Trenton","NJ","8618","12/31/2014","2/18/2015","SA","425 Phillips Boulevard","","1","0","0","5","1","Mercer","45940","Trenton, NJ","1/1/1912","6/13/1958","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","www.cenlar.com","165157","165157","0","0","125968"
"26853","0","154257","4033855","Centennial Bank","Centennial","CO","80112","12/31/2014","2/18/2015","SM","13700 East Arapahoe Road","CIC BANCSHARES, INC.","11","0","0","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","12/8/1986","12/8/1986","8/15/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","http://www.centennialbanking.com","197836","151931","4110","41795","113602"
"11241","0","456045","1491409","Centennial Bank","Conway","AR","72032","12/31/2014","2/18/2015","SM","620 Chestnut Street","HOME BANCSHARES, INC.","156","0","1","4","0","Faulkner","30780","Little Rock-North Little Rock-Conway, AR","1/1/1903","1/1/1934","10/24/2014","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.my100bank.com","1051299","915768","45602","89929","96158"
"14562","9841","973364","1103391","Centennial Bank","Lubbock","TX","79401","12/31/2014","2/18/2015","SM","904 Avenue O","COMMERCE BANCSHARES, INC.","13","0","0","4","1","Lubbock","31180","Lubbock, TX","6/7/1934","7/10/1934","9/3/2013","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","http://www.bankoncb.com","69347","68077","1270","0","1459"
"10976","0","1017957","1246494","Center National Bank","Litchfield","MN","55355","12/31/2014","2/18/2015","N","301 North Ramsey Avenue","CNB FINANCIAL CORPORATION","2","0","0","7","1","Meeker","","","1/1/1891","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","Centernationalbank.com","12737","9774","1268","1695","335"
"19293","12493","862945","1203910","Center Point Bank and Trust Company","Center Point","IA","52213","12/31/2014","2/18/2015","NM","901 Bank Court","COUNTRY BANCORPORATION","1","0","0","8","0","Linn","16300","Cedar Rapids, IA","12/1/1964","12/1/1964","8/13/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.centerpointbank.com","9823","7819","1409","595","0"
"16436","15669","51459","1057289","Centera Bank","Sublette","KS","67877","12/31/2014","2/18/2015","NM","119 South Inman Street","SANTA FE TRAIL BANC SHARES, INC.","6","0","0","2","1","Haskell","","","10/18/1937","5/31/1946","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.centerabank.com","20517","19529","0","988","6742"
"35117","0","2887399","4415693","CenterBank","Milford","OH","45150","12/31/2014","2/18/2015","NM","744 State Route 28","CENTERGROUP FINANCIAL, INC.","2","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","3/15/2000","3/15/2000","6/17/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.centerbank4me.com","35079","25966","3246","5867","8843"
"58625","0","3631870","0","Centerpointe Community Bank","Hood River","OR","97031","12/31/2014","2/18/2015","NM","2500 Cascade Avenue","","3","0","1","4","0","Hood River","","","9/4/2007","9/4/2007","4/28/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","http://www.centerpointebank.com","4735","3450","270","1015","3438"
"33555","0","1929247","2868129","CenterState Bank of Florida, National Association","Winter Haven","FL","33880","12/31/2014","2/18/2015","N","1101 First Street South","CENTERSTATE BANKS, INC.","64","0","0","4","0","Polk","29460","Lakeland-Winter Haven, FL","2/21/1992","2/21/1992","6/2/2014","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","http://www.centerstatebank.com","694031","542113","12863","139055","356338"
"12854","9447","783648","1204560","Centier Bank","Whiting","IN","46394","12/31/2014","2/18/2015","NM","1500 - 119th Street","FIRST BANCSHARES, INC.","50","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/21/1895","1/1/1934","2/14/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.centier.com","584950","479048","22339","83563","44419"
"19904","10688","800853","1061754","Centinel Bank of Taos","Taos","NM","87571","12/31/2014","2/18/2015","NM","512 Paso Del Pueblo Sur","CENTINEL BANK SHARES, INC.","2","0","0","8","1","Taos","","","3/1/1969","3/1/1969","7/29/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","www.centinelbank.com","40671","38476","812","1383","469"
"17612","15662","31255","1106468","Central Bank","Houston","TX","77041","12/31/2014","2/18/2015","SM","11201 Clay Road","CENTRAL BANCSHARES, INC.","4","0","0","4","1","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/31/1956","5/31/1956","10/1/2014","Stock","0","1","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","http://www.centralbankhouston.com","153129","96890","52164","4075","78847"
"27234","12074","1189041","1250295","Central Bank","Golden Valley","MN","55427","12/31/2014","2/18/2015","NM","945 Winnetka Ave Nort, # 145","CENTRAL BANCSHARES, INC.","22","0","1","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/29/1988","4/29/1988","4/12/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.centralbnk.com","235384","150945","20791","63648","37890"
"31545","7159","265676","0","Central Bank","Savannah","TN","38372","12/31/2014","2/18/2015","NM","485 Wayne Road","","3","0","0","8","0","Hardin","","","6/30/1967","6/30/1967","3/19/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","http://www.CENTRALBANKSAVANNAH.COM","44350","42645","1053","652","4552"
"15555","10364","546544","1978674","Central Bank","Storm Lake","IA","50588","12/31/2014","2/18/2015","SM","600 Lake Avenue","COMMERCIAL FINANCIAL CORP.","18","0","0","4","0","Buena Vista","","","1/1/1879","1/1/1934","12/27/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","http://www.centralbankonline.com","113392","78521","13156","21715","45493"
"58377","0","3468450","3468478","Central Bank","Tampa","FL","33647","12/31/2014","2/18/2015","NM","20701 Bruce B. Downs Blvd","CENTRAL FINANCIAL HOLDINGS, INC.","1","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","2/26/2007","2/26/2007","7/7/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","www.centralbankfl.com","9615","8437","56","1122","7809"
"9204","10206","622774","1025662","Central Bank","Springville","UT","84663","12/31/2014","2/18/2015","NM","202 South Main Street","CENTRAL BANCORPORATION","10","0","0","4","0","Utah","39340","Provo-Orem, UT","10/17/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","www.cbutah.com","61411","30216","3053","28142","13055"
"1057","13034","924759","3150278","Central Bank","Lebanon","MO","65536","12/31/2014","2/18/2015","NM","101 West Commercial Street","CENTRAL MISSOURI SHARES, INC.","5","0","0","4","1","Laclede","","","6/17/1917","1/1/1934","4/29/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.central-bank.net","62594","55442","5287","1865","17881"
"1756","0","3488579","0","Central Bank","Little Rock","AR","72211","12/31/2014","2/18/2015","NM","1506 Market St., Suite C180","","2","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","8/12/1912","1/1/1934","11/30/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.centralbankar.com","13412","13135","207","70","1510"
"15815","11038","1007015","2158156","Central Bank & Trust Co.","Lexington","KY","40507","12/31/2014","2/18/2015","NM","300 West Vine Street","CENTRAL BANCSHARES, INC.","23","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","4/15/1938","4/30/1941","1/18/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","www.centralbank.com","418019","299354","22716","95949","18910"
"529","0","903950","1020920","Central Bank and Trust","Lander","WY","82520","12/31/2014","2/18/2015","NM","285 Main Street","CENTRAL TRUST COMPANY","5","0","0","4","1","Fremont","","","1/31/1890","1/1/1934","9/25/2009","Stock","0","1","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Kansas City","Western","West","www.centralbanktrust.com","26642","25947","286","409","4823"
"11772","10462","686655","1963120","Central Bank and Trust Co.","Hutchinson","KS","67502","12/31/2014","2/18/2015","NM","700 East 30th Avenue","CENTRAL FINANCIAL CORPORATION","6","0","0","4","1","Reno","","","4/22/1915","1/1/1934","3/28/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","http://www.centralbank-kansas.com","34364","30272","2270","1822","16964"
"11670","11563","931038","1492273","Central Bank Illinois","Geneseo","IL","61254","12/31/2014","2/18/2015","NM","101 North State Street","CENTRAL BANC, INC.","5","0","0","2","0","Henry","19340","Davenport-Moline-Rock Island, IA-IL","2/1/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.central-bank.com","50288","39609","2928","7751","30446"
"4551","12915","934954","1094314","Central Bank of Audrain County","Mexico","MO","65265","12/31/2014","2/18/2015","SM","203 East Liberty Street","CENTRAL BANCOMPANY, INC","4","0","0","2","0","Audrain","","","1/3/1883","1/1/1934","7/26/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","centralbankac.net","30630","27936","749","1945","20317"
"34153","0","2435660","2158156","Central Bank of Jefferson County","Louisville","KY","40220","12/31/2014","2/18/2015","NM","4630 Taylorsville Road","CENTRAL BANCSHARES, INC.","3","0","0","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","4/2/1996","4/2/1996","11/18/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","www.centralbank.com","50702","33770","3087","13845","1307"
"17009","11634","751852","1063084","Central Bank of Kansas City","Kansas City","MO","64124","12/31/2014","2/18/2015","NM","2301 Independence Boulevard","CENTRAL BANCSHARES OF KANSAS CITY, INC.","2","0","0","4","1","Jackson","28140","Kansas City, MO-KS","8/10/1950","3/1/1951","2/19/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.centralbankkc.com","5660","5462","198","0","522"
"11000","12049","1015243","1094314","Central Bank of Lake of the Ozarks","Osage Beach","MO","65065","12/31/2014","2/18/2015","SM","3848 Osage Beach Parkway","CENTRAL BANCOMPANY, INC","9","0","0","4","0","Camden","","","9/27/1906","1/1/1934","1/15/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.cbolobank.com","113117","87048","8889","17180","64142"
"4534","11325","506249","1094314","CENTRAL BANK OF ST. LOUIS","Clayton","MO","63105","12/31/2014","2/18/2015","SM","7707 Forsyth Boulevard","CENTRAL BANCOMPANY, INC","16","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","10/30/1902","1/1/1934","11/14/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","www.centralbankstl.net","217715","154727","14124","48864","119506"
"26247","0","704559","1094314","Central Bank of the Midwest","Lees Summit","MO","64086","12/31/2014","2/18/2015","SM","609 North 291 Highway","CENTRAL BANCOMPANY, INC","29","0","1","4","0","Jackson","28140","Kansas City, MO-KS","5/20/1985","5/20/1985","1/13/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.centralbankmidwest.net","94006","70773","3709","19524","54008"
"28425","1567","467470","0","Central Federal Savings and Loan Association","Cicero","IL","60804","12/31/2014","2/18/2015","SA","5953 W Cermak Road","","3","0","0","8","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1892","4/5/1935","6/25/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.centralfederalsavings.com","60440","57166","622","2652","1220"
"27910","529","615879","0","Central Federal Savings and Loan Association of Chicago","Chicago","IL","60657","12/31/2014","2/18/2015","SA","1601 West Belmont Avenue","","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1893","1/26/1938","7/8/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","","31350","29787","376","1187","0"
"30664","5710","544577","0","Central Federal Savings and Loan Association of Rolla","Rolla","MO","65401","12/31/2014","2/18/2015","SA","210 W 10th St","","1","0","0","4","0","Phelps","","","1/1/1952","10/30/1953","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.centralfederal.com","32545","30761","831","953","16499"
"22396","11820","428060","1106132","Central National Bank","Waco","TX","76710","12/31/2014","2/18/2015","N","8320 West Highway 84","CENTRABANC CORPORATION","4","0","0","4","1","Mclennan","47380","Waco, TX","1/10/1977","1/10/1977","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.cnbwaco.com","203772","197321","6451","0","64810"
"4702","14145","234355","1064429","Central National Bank","Junction City","KS","66441","12/31/2014","2/18/2015","N","802 North Washington Street","CENTRAL OF KANSAS, INC.","36","0","1","2","0","Geary","","","1/1/1884","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.centralnational.com","96865","89611","381","6873","46426"
"4091","11591","278555","1051465","Central National Bank & Trust Co., of Enid","Enid","OK","73701","12/31/2014","2/18/2015","N","324 West Broadway","CENTRAL SERVICE CORPORATION","10","0","0","2","1","Garfield","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.cnb-ok.com","52484","50703","799","982","14778"
"17308","9334","701062","1022764","Central Pacific Bank","Honolulu","HI","96813","12/31/2014","2/18/2015","NM","220 S. King St., 22nd Fl.","CENTRAL PACIFIC FINANCIAL CORP.","36","0","0","4","0","Honolulu","46520","Urban Honolulu, HI","2/15/1954","2/15/1954","11/13/2014","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","www.centralpacificbank.com","1292007","1059762","3926","228319","153515"
"1095","13474","382050","1246805","Central Savings Bank","Sault Sainte Mar","MI","49783","12/31/2014","2/18/2015","SM","511 Bingham Avenue","CENTRAL BANK CORPORATION","9","0","0","4","0","Chippewa","","","12/2/1902","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Minneapolis","Central","Central","WWW.CENTRALSAVINGSBANK.COM","43363","40402","1506","1455","12132"
