cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncothr,nccomrer,idncgtpr
"23597","0","2161","1136906","Lamar National Bank","Paris","TX","75460","12/31/2014","2/18/2015","N","200 South Collegiate","LAMAR BANCORPORATION, INC.","1","0","0","8","1","Lamar","","","10/26/1981","10/26/1981","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.lamarnational.com","0.595879296944244","0.92492399649611","0","0","","1.00532063847662","","1.00532063847662","0.435846916233805","1.15901715345387E-02","0","0.011997600479904","4.37349661054013E-02","","0"
"8681","0","519874","0","Lamont Bank of St. John","Saint John","WA","99171","12/31/2014","2/18/2015","NM","E 6 Front St","","1","0","0","2","0","Whitman","","","1/1/1908","1/1/1934","6/16/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","","0.52952078369076","0","","","","0","","0","0","2.47831474597274","","2.47831474597274","0","0","0"
"4471","0","747743","1021570","Landmands Bank","Audubon","IA","50025","12/31/2014","2/18/2015","NM","201 South Division Street","VIKING CORPORATION, THE","2","0","0","2","1","Audubon","","","9/1/1909","1/1/1934","4/1/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.landmands.com","0.715388107126645","0.356829848503819","0","0","","1.70760934691432","0","1.75115207373272","1.71803941384538","0.902061855670103","","0.902061855670103","0.759131910333125","","0"
"307","0","535034","1085460","Landmark Bank","Clinton","LA","70722","12/31/2014","2/18/2015","NM","12225 St. Helena Street","CLINTON BANCSHARES, INC.","3","0","0","4","1","East Feliciana","12940","Baton Rouge, LA","11/1/1897","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","landmarkbankla.com","3.23278545635662","3.82794854168713","12.2596548890715","0","","1.82697689293995","","1.82697689293995","0.790080105344014","1.88235294117647","","1.88235294117647","0","0","0"
"4537","10195","103255","1054514","Landmark Bank,  National Association","Columbia","MO","65201","12/31/2014","2/18/2015","N","801 East Broadway","LANDRUM COMPANY","40","0","1","4","0","Boone","17860","Columbia, MO","7/19/1865","1/1/1934","5/12/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","http://www.landmarkbank.com","1.03906905680676","1.2390514042457","7.75855380557064E-03","2.87609363468344","0.316654636894922","0.824412452319429","0.491758241758242","0.85643929675701","0.165176164872075","0.356303656719856","","0.356303656719856","0.29593227634694","","0"
"34832","0","2721765","2994260","Landmark Bank, National Association","Fort Lauderdale","FL","33308","12/31/2014","2/18/2015","N","2600 E. Commercial Blvd.","GIANT HOLDINGS, INC.","8","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","8/10/1998","8/10/1998","6/20/2014","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","www.giantbank.com","6.10861776840798","6.78389578286074","1.31546694991421","10.0557870206906","0","1.94034347695089","0","2.39806367529324","2.22807056671945","0","","0","","","0"
"34982","0","2758024","0","Landmark Community Bank","Collierville","TN","38017","12/31/2014","2/18/2015","NM","1015 West Poplar Avenue","","7","0","0","5","0","Shelby","32820","Memphis, TN-MS-AR","3/15/1999","3/15/1999","3/24/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","http://WWW.LANDMARKBANKTN.COM","0.574146574784319","0.566185356025873","0","0.604879701796001","0","0.582753586851842","0.82985690575517","0.569134233597215","0","0","","0","4.87236131566029","0","0"
"57112","0","2963547","3734762","Landmark Community Bank","Pittston","PA","18640","12/31/2014","2/18/2015","SM","2 South Main Street","LANDMARK BANCORP INC","4","0","0","4","0","Luzerne","42540","Scranton-Wilkes-Barre-Hazleton, PA","3/1/2001","3/1/2001","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","http://www.landmarkcommunitybank.net","3.13152099005798","4.13796839973723","30.6736794986571","2.68145084797208","0","1.79595082673382","4.43169137573729","1.10432527398979","0.17394158188382","5.44007794738551","2.8927813163482","9.4560669456067","0","","0"
"10161","0","907257","1952898","Landmark Community Bank, National Association","Isanti","MN","55040","12/31/2014","2/18/2015","N","711 6th Ave Ne","JOHNSON HOLDINGS, INC.","4","0","0","4","1","Isanti","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/29/1901","1/1/1934","12/18/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.landmark-bank.net","2.8395103362223","2.89826653070829","0","0.766650694777192","0","4.73351180335848","5.22959183673469","4.70866342959366","3.37207398919627","0","","0","0","","0"
"5826","13644","481177","3030307","Landmark National Bank","Manhattan","KS","66502","12/31/2014","2/18/2015","N","701 Poyntz Avenue","LANDMARK BANCORP, INC.","29","0","0","8","0","Riley","31740","Manhattan, KS","5/2/1919","1/1/1934","11/1/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","http://www.banklandmark.com","1.39895090251538","1.72611007869031","6.02387678848082","2.38824308628584","0","1.08367323702171","0.285565939771547","1.15062685570341","0.38529934795495","0.635514018691589","","0.635514018691589","0.574468085106383","","0"
"11601","0","178150","1128189","Laona State Bank","Laona","WI","54541","12/31/2014","2/18/2015","NM","5308 Beech Street","NORTHERN WISCONSIN BANK HOLDING COMPANY, INC.","7","0","0","8","0","Forest","","","1/1/1914","1/1/1934","7/5/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","http://www.laonastatebank.com","3.56555403995828","3.58653293298409","3.65853658536585","8.59244399866265","0","2.11547518131299","2.57082896117524","2.09851696985092","6.56104001625025","1.53939028071235","0","1.54921020656136","0","","0"
"14913","0","184142","1363681","Lapeer County Bank & Trust Co.","Lapeer","MI","48446","12/31/2014","2/18/2015","SM","83 West Nepessing Street","COUNTY BANK CORP","7","0","0","4","0","Lapeer","19820","Detroit-Warren-Dearborn, MI","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","www.lcbt.com","0.854286898016584","0.876729048006509","0","1.16530470152809","0","0.65554115986309","0","0.843451433121019","0.582404659237274","2.73581053491221","","2.73581053491221","0","","0"
"22839","0","51356","1066964","Latimer State Bank","Wilburton","OK","74578","12/31/2014","2/18/2015","NM","301 West Main Street","FIRST LATIMER CORPORATION","1","0","0","7","1","Latimer","","","4/9/1979","4/9/1979","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","","5.9060806742926","11.3296021781879","7.77777777777778","0","","12.764405543399","","12.764405543399","0.522154259286886","0","","0","18.924111431316","0","0"
"10874","0","355737","0","Laura State Bank","Williamsfield","IL","61489","12/31/2014","2/18/2015","NM","206 Lions Drive","","1","0","0","2","0","Knox","","","8/3/1904","1/1/1934","8/29/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","","0.733496332518337","0","0","0","","0","","0","0","2.96127562642369","","2.96127562642369","0","","0"
"15320","0","855648","1204113","Laurens State Bank","Laurens","IA","50554","12/31/2014","2/18/2015","NM","102 South Third Street","LAURENS BANCORP., LTD.","3","0","0","2","1","Pocahontas","","","5/1/1935","12/16/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.laurensstatebank.com","3.49308369428532E-02","7.45045447772314E-02","0","0.499001996007984","","0","","0","0","0","","0","0","","0"
"29186","3067","834175","0","Lawrenceburg Federal Bank","Lawrenceburg","TN","38464","12/31/2014","2/18/2015","SB","118 West Gaines Street","","1","0","0","5","0","Lawrence","","","10/1/1934","6/5/1935","5/31/2012","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","lawrenceburgfederal.com","1.93253617073823","1.99982907443808","0","","0","2.04081632653061","","2.04081632653061","","0.168067226890756","","0.168067226890756","","","0"
"11457","11942","652753","1140828","Lawson Bank","Lawson","MO","64062","12/31/2014","2/18/2015","SM","401 North Penn Street","LAWSON FINANCIAL CORPORATION","4","0","0","4","1","Ray","28140","Kansas City, MO-KS","3/13/1883","1/1/1934","11/2/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","http://www.lawsonbank.com","0","0","0","0","0","0","0","0","0","0","","0","0","",""
"6191","0","964643","3590913","Layton State Bank","West Allis","WI","53227","12/31/2014","2/18/2015","NM","10427 West Lincoln Avenue","LAYTON PARK FINANCIAL GROUP, INC.","4","0","0","4","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","8/28/1920","1/1/1934","9/4/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","www.laytonstatebank.com","1.19726953638106","1.24306241921995","0","1.72669286772759","0","1.27733275600779","0","1.6650987770461","0.955576628492231","0","0","0","","","0"
"58148","0","3407084","0","LCA Bank Corporation","Park City","UT","84060","12/31/2014","2/18/2015","NM","1375 Deer Valley Drive, # 21","","1","0","0","8","0","Summit","","","1/26/2006","1/26/2006","6/13/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","","0.124539843592608","0","","","0","","","","0","","","","0.12801084327143","","0"
"6623","0","785923","2759900","LCNB National Bank","Lebanon","OH","45036","12/31/2014","2/18/2015","N","2 N. Broadway St","LCNB CORP.","35","0","0","4","0","Warren","17140","Cincinnati, OH-KY-IN","5/10/1877","1/1/1934","1/24/2014","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","http://www.lcnb.com","0.830095170511449","0.902385993832511","1.53118898366047","1.09719422320632","0.165701319639338","0.561493123772102","0.562407217083476","0.561347233360064","0","9.39797667090497E-02","","9.39797667090497E-02","0.576036866359447","","0"
"12259","12563","1015252","2148586","Lea County State Bank","Hobbs","NM","88241","12/31/2014","2/18/2015","NM","1017 North Turner","LEA COUNTY BANCSHARES, INC.","3","0","0","7","1","Lea","","","1/1/1928","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","www.onlinelcsb.com","2.83943729326904","0.493624023035788","0","0","","3.72505543237251","0","3.73499333036905","4.86645376687473","0","0","0","0","","87.2280701754386"
"8283","15390","893855","2963501","Lead Bank","Garden City","MO","64747","12/31/2014","2/18/2015","NM","D And 3rd Streets","LEAD FINANCIAL GROUP, INC.","2","0","0","4","1","Cass","28140","Kansas City, MO-KS","1/12/1928","1/1/1934","11/21/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","http://www.leadbankonline.com","3.26003178197943","4.18565274769055","0","3.69435593273811","0","4.40654111654715","0","4.62734886339644","0.295026045268059","0","","0","0","","0"
"57134","0","3109146","3439236","Leader Bank, National Association","Arlington","MA","2476","12/31/2014","2/18/2015","N","141 Massachusetts Avenue","LEADER BANCORP, INC","6","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","5/8/2002","5/8/2002","7/1/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","http://www.leaderbank.com","2.03785242959559E-02","2.10626233918687E-02","0","0","0","3.80520399698628E-02","0.186829748278052","0","0","0","","0","0","","0"
"33418","10057","1863097","3625123","Ledyard National Bank","Norwich","VT","5055","12/31/2014","2/18/2015","N","320 Main Street","LEDYARD FINANCIAL GROUP, INC.","8","0","1","4","0","Windsor","","","5/22/1991","5/22/1991","7/30/2008","Stock","0","1","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","www.ledyardbank.com","0.821656143829924","0.921678239870313","0","0.561209842472287","0","1.31203463771444","9.41397975994352E-02","1.50926137662932","0.222263382107798","0","","0","0","","0"
"33645","7811","790703","1985131","Lee Bank","Lee","MA","1238","12/31/2014","2/18/2015","SB","75 Park Street","BERKSHIRE FINANCIAL SERVICES, INC.","5","0","0","4","0","Berkshire","38340","Pittsfield, MA","7/1/1992","7/1/1992","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","www.leebank.com","2.3225785882803","2.37523726837074","4.17561886968706","0.43295882170459","0","3.3168170134175","3.03617299027246","3.45336270040465","1.62821357943309","0","","0","","","3.03706245710364"
"11582","13526","661223","0","Lee Bank and Trust Company","Pennington Gap","VA","24277","12/31/2014","2/18/2015","NM","41371 West Morgan Avenue","","4","0","0","4","0","Lee","","","8/22/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","http://www.lbtc.com","4.8900298465037","6.72836385788908","30.0209711243749","13.837845420115","0","3.21563981042654","3.97074190177638","3.19811846858861","0.227085053674649","2.08317199721211","","2.08317199721211","3.18877551020408E-02","","0"
"5819","11539","625140","1143810","Lee County Bank & Trust, National Association","Fort Madison","IA","52627","12/31/2014","2/18/2015","N","801 Avenue F","LEE CAPITAL CORP.","3","0","0","8","1","Lee","","","9/12/1888","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.lcbtrust.com","0.575989373396849","0.614281002638522","0","2.23765432098765","0","0.144154533660084","0","0.150628335341711","0.548213411649535","0","0","0","0","","0"
"12699","9268","478252","0","Legacy Bank","Wiley","CO","81092","12/31/2014","2/18/2015","NM","220 Main Street","","9","0","0","4","1","Prowers","","","5/25/1907","1/1/1934","10/2/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","www.legacyib.com","1.29526263059969","1.45482446572437","0.750665913310195","0.689343821083155","0","4.21581476627348","0","4.37925445705024","1.03635688485299","0.564971751412429","","0.564971751412429","0.583260425780111","","0"
"17676","0","785950","1416448","Legacy Bank","Colwich","KS","67030","12/31/2014","2/18/2015","NM","240 W Wichita Ave","COLWICH FINANCIAL CORPORATION","6","0","0","4","0","Sedgwick","48620","Wichita, KS","2/22/1886","10/4/1956","9/1/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","www.legacy-bank.com","1.79705015762844","1.09584804772451","1.61724452554745","1.32801152245292","0","0.610258444451225","0","0.668024984134407","8.49000170910955","0","","0","0","","0"
"15414","0","767040","1202388","Legacy Bank","Altoona","IA","50009","12/31/2014","2/18/2015","NM","502 8th Street, S.W.","F. S. BANCOR, INC.","4","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","1/1/1904","8/20/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.banklegacy.com","5.35702777598763","6.05492987426538","0","4.93770791207358","","7.7862920391656","0","8.0198193457862","5.04783386482072","3.9647577092511","","3.9647577092511","0","","0"
"4042","14537","320052","1054091","Legacy Bank","Hinton","OK","73047","12/31/2014","2/18/2015","NM","101 West Main","MIDSTATE BANCORP, INC.","11","0","0","4","1","Caddo","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.legacybank.com","4.31360664709102","4.52291204296277","0.541454517820503","0.533423415638183","55.2006680235896","3.60806144013195E-02","","3.60806144013195E-02","4.48817987399572","0","","0","0","","4.6313348339131"
"22319","0","397755","1095469","Legacy Bank & Trust Company","Rogersville","MO","65742","12/31/2014","2/18/2015","SM","175 Johnstown Drive","CENTURY BANCSHARES, INC.","4","0","0","2","0","Webster","44180","Springfield, MO","10/17/1907","8/17/1976","1/20/2009","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.legacybankandtrust.com","1.21721706725592E-02","3.29804425975397E-03","0","0","0","7.63961394484199E-03","0","7.97448165869218E-03","0.104112441436752","0","","0","0","","0"
"58247","0","3444539","0","Legacy Bank of Florida","Boca Raton","FL","33431","12/31/2014","2/18/2015","NM","2300 Glades Rd, # 120/140 W","","5","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","5/15/2006","5/15/2006","5/15/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","www.legacybankfl.com","0.764669846409662","0.609803314232616","0","0.827995899448879","0","0","0","0","1.91413842643455","0","","0","0","","0"
"57953","0","3306280","0","Legacy National Bank","Springdale","AR","72762","12/31/2014","2/18/2015","N","4055 West Sunset","","5","0","0","4","0","Washington","22220","Fayetteville-Springdale-Rogers, AR-MO","3/28/2005","3/28/2005","10/23/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","www.legacyar.com","1.49881838516852","1.68857287563862","2.18191643868004","0.70287470304906","0","4.22139435870144","0","4.25308310991957","0.342148406871481","0.529801324503311","","0.529801324503311","0","","0"
"57882","0","3340903","0","Legacy State Bank","Loganville","GA","30052","12/31/2014","2/18/2015","NM","3825 Harrison Road","","1","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","3/15/2005","3/15/2005","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","http://www.legacystatebank.com","2.49740422973933","1.19790588304889","17.0526315789474","0","0","0","0","0","22.9486023444545","0","","0","0","","0"
"18843","11976","913267","2345068","LegacyTexas Bank","Plano","TX","75074","12/31/2014","2/18/2015","SM","5000 Legacy Drive","LEGACYTEXAS GROUP, INC.","20","0","0","4","1","Collin","19100","Dallas-Fort Worth-Arlington, TX","7/26/1963","7/26/1963","12/31/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.legacytexas.com","0.127929633831858","0.172170739013468","0","8.74594387503362E-02","0","0.448747205740766","0","0.451782983176366","0","0.22137362333278","","0.22137362333278","0","0","0"
"10886","10062","635840","1491481","Legence Bank","Eldorado","IL","62930","12/31/2014","2/18/2015","NM","946 Fourth Street","FIRST ELDORADO BANCSHARES, INC.","8","0","1","2","1","Saline","","","1/1/1906","1/1/1934","2/23/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","www.legencebank.com","2.17134407592129","3.29253088518644","0","4.38971734697957","12.0484790874525","8.46443393494836","0","9.19817504850805","0.330550349292895","0","","0","0","","0"
"3108","16061","100357","1416578","Legend Bank, N.A.","Bowie","TX","76230","12/31/2014","2/18/2015","N","101 West Tarrant","LEGEND BANCORP, INC.","10","0","0","2","1","Montague","","","3/1/1890","1/1/1934","11/10/2007","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","legend-bank.com","0.139230374122966","0.227081130337747","0.49821716406975","0.310889536186422","0","0.225157372318328","","0.225157372318328","0.090658095355833","0","","0","2.07372077349785E-03","","0"
"12616","15693","865151","1119271","Legends Bank","Linn","MO","65051","12/31/2014","2/18/2015","NM","200 East Main Street","LINN HOLDING COMPANY","10","0","0","4","0","Osage","27620","Jefferson City, MO","3/17/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","http://www.legendsbk.com","0.927816176134023","0.987537373079542","0.881656506625019","0.869178525226391","0","1.55101794964462","0","1.65800106240845","0.831412003074128","0.991233093968897","0.993788819875776","0.991139124874395","0.119493348203617","","0"
"34936","16144","2745426","3100349","Legends Bank","Clarksville","TN","37040","12/31/2014","2/18/2015","NM","310 First Street","LEGENDS FINANCIAL HOLDINGS, INC.","8","0","0","4","0","Montgomery","17300","Clarksville, TN-KY","11/12/1998","11/12/1998","8/20/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","www.legendsbank.com","0.579777365491651","0.545134340104324","0.688757696946613","0.494276795005203","0","0.868401486988848","2.13174572690609","0.636920261805898","0.979035494361032","0.399733510992672","","0.399733510992672","0","","0"
"10118","0","936640","1137172","Leighton State Bank","Pella","IA","50219","12/31/2014","2/18/2015","NM","900 Washington Street","LEIGHTON INVESTMENT COMPANY","4","0","0","2","1","Marion","","","7/14/1911","1/1/1934","5/23/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.leightonbank.com","0.48476023900633","0.439459894086007","0","0","1.22448979591837","1.14938019770909","0","1.15477081937493","0.620413609072715","0.735710243350311","","0.735710243350311","0.500568828213879","","0"
"13168","8979","643546","4441432","Leitchfield Deposit Bank & Trust Company","Leitchfield","KY","42754","12/31/2014","2/18/2015","SM","76 Public Square","C & J BENNETT FAMILY LIMITED PARTNERSHIP","4","0","0","4","0","Grayson","","","1/1/1897","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","http://www.ldb-ky.com","1.37438862290132","1.62287718434654","0","2.03674028658352","0","1.37155185698875","0","1.48037258815702","0.108283703302653","0","0","0","0","","0"
"12395","0","478533","1137453","Lena State Bank","Lena","IL","61048","12/31/2014","2/18/2015","NM","915 South Logan Street","FORESIGHT FINANCIAL GROUP, INC.","2","0","0","2","0","Stephenson","","","1/1/1867","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.lenastatebank.com","0.172927627948048","0.316841335608092","0","0.249079488845571","0","1.81818181818182","5.47945205479452","0.817160367722165","0","0.785340314136126","","0.785340314136126","0","","0"
"17685","0","43351","2935496","Leonardville State Bank","Leonardville","KS","66449","12/31/2014","2/18/2015","NM","102 W Barton Rd","BIG MAC BANCSHARES, INC.","2","0","0","2","0","Riley","31740","Manhattan, KS","1/1/1897","11/1/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","www.lsbbank.com","0","0","0","0","0","0","","0","0","0","","0","0","",""
"58604","0","3612525","3612543","Level One Bank","Farmington Hills","MI","48334","12/31/2014","2/18/2015","NM","32991 Hamilton Court","LEVEL ONE BANCORP, INC.","9","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","10/5/2007","10/5/2007","12/3/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","www.levelonebank.com","0.508509847375901","0.563866960729305","0","0.188196259264875","0.235719336842932","1.65900395460245","0","2.15334965501892","0.412113860746279","0","","0","","0","12.9415879678209"
"58428","0","3489071","0","Lewis & Clark Bank","Oregon City","OR","97045","12/31/2014","2/18/2015","NM","1900 Mcloughlin Blvd Ste 67","","1","0","0","4","0","Clackamas","38900","Portland-Vancouver-Hillsboro, OR-WA","12/15/2006","12/15/2006","10/8/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","www.lewisandclarkbank.com","0.306036594949934","0.329012762912011","0","0","0","1.64374037840791","0","1.99301541425819","0","0","","0","","","0"
"297","9961","580847","1250071","Lewisburg Banking Company","Lewisburg","KY","42256","12/31/2014","2/18/2015","SM","287 North Main St","LEWISBURG BANCSHARES CORPORATION","4","0","0","8","1","Logan","","","2/10/1894","1/1/1934","12/14/2011","Stock","0","0","FED","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","www.lewisburgbank.com","0.63611541583647","0.632704265299444","0","0","","1.06602475928473","","1.06602475928473","0.716381251279252","0.828920101312457","","0.828920101312457","0","","0"
"9208","0","869971","2748995","Lewiston State Bank","Lewiston","UT","84320","12/31/2014","2/18/2015","NM","17 East Center Street","PEOPLE'S UTAH BANCORP","4","0","1","4","0","Cache","30860","Logan, UT-ID","9/1/1905","1/1/1934","1/5/2007","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","http://www.ls-bank.com","1.51319017444228","1.75993409846137","3.29701834862385","0.720764993754735","0","4.04869863258238","0","5.53413693816798","1.30373995106606","0.072950102130143","0.423370025402202","0","0","","0"
"23754","0","478766","2942832","Liberty Bank","South San Franci","CA","94080","12/31/2014","2/18/2015","SM","500 Linden Avenue","LIBERTY BANCORP","4","0","0","4","0","San Mateo","41860","San Francisco-Oakland-Hayward, CA","4/7/1982","4/7/1982","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","http://www.libertybk.com","1.04261888476217","0.44141488577745","0.928792569659443","0.543794521922344","0","0","0","0","5.33912773552693","0","","0","0","0","0"
"20429","0","386432","1084753","Liberty Bank","Geraldine","AL","35974","12/31/2014","2/18/2015","NM","40956 Alabama Highway 75","FIRST BANCORPORATION OF GERALDINE, INC.","4","0","0","8","0","De Kalb","","","5/29/1971","5/29/1971","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","http://www.libertybankal.com","3.18403860867518","3.17671296603974","1.07552022445639","1.36645962732919","0","5.16327465480008","0","5.29175050301811","1.53977758768178","4.84824595979503","","4.84824595979503","0.273224043715847","2.12331563903634","0"
"17943","6722","587800","0","Liberty Bank","Middletown","CT","6457","12/31/2014","2/18/2015","SB","315 Main Street","","49","0","0","4","0","Middlesex","25540","Hartford-West Hartford-East Hartford, CT","5/15/1825","1/2/1959","6/22/2013","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","www.liberty-bank.com","0.914519857098238","0.767919401044723","0","1.30308777235314","7.08135364899059E-02","0.707775548301439","0.493524781350836","0.814453475466707","2.10243806133923","9.56068645728763E-03","","9.56068645728763E-03","0","0","0"
"28463","1639","534073","0","Liberty Bank","Ironton","OH","45638","12/31/2014","2/18/2015","SB","314 Park Avenue","","2","0","0","5","0","Lawrence","26580","Huntington-Ashland, WV-KY-OH","1/1/1896","2/21/1938","6/30/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.libbk.com","2.37585310831263","2.32550391470931","0","0","0","2.51359429579747","0.237699072973615","2.91995586113233","4.16019869605713","0","","0","0","","0"
"33873","0","2146023","2533922","Liberty Bank","Alton","IL","62002","12/31/2014","2/18/2015","NM","2403 Homer Adams Parkway","LIBERTY BANCSHARES, INC.","4","0","0","4","0","Madison","41180","St. Louis, MO-IL","1/24/1994","1/24/1994","10/6/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","www.bankliberty.com","2.73067866218492","1.04136690647482","0","0.881984552223227","0","1.74460672651749","0","2.08113551357054","6.96773360311686","0","","0","","","0"
