cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"16436","15669","51459","1057289","Centera Bank","Sublette","KS","67877","12/31/2014","2/18/2015","NM","119 South Inman Street","SANTA FE TRAIL BANC SHARES, INC.","6","0","0","2","1","Haskell","","","10/18/1937","5/31/1946","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.centerabank.com","123510","1328","124838","0","124838","59210","59210","1020","17074","8875","8199","2707","20517","17892","","46056","15116","","3607","0","0","1291","2316","849","0","0","368","481","0","0","","622","622","264","756","1328",""
"35117","0","2887399","4415693","CenterBank","Milford","OH","45150","12/31/2014","2/18/2015","NM","744 State Route 28","CENTERGROUP FINANCIAL, INC.","2","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","3/15/2000","3/15/2000","6/17/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.centerbank4me.com","116453","1372","117825","146","117971","96470","96470","18315","36555","24115","12440","5710","35079","811","","0","17582","","636","0","0","437","199","3283","0","0","3283","0","0","0","","236","150","7478","10837","1372",""
"58625","0","3631870","0","Centerpointe Community Bank","Hood River","OR","97031","12/31/2014","2/18/2015","NM","2500 Cascade Avenue","","3","0","1","4","0","Hood River","","","9/4/2007","9/4/2007","4/28/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","http://www.centerpointebank.com","73419","825","74244","361","74605","58125","58125","3212","38842","21542","17300","969","4735","10367","","3843","12549","","88","0","73","11","4","0","0","0","0","0","0","0","","0","0","1724","1488","825",""
"33555","0","1929247","2868129","CenterState Bank of Florida, National Association","Winter Haven","FL","33880","12/31/2014","2/18/2015","N","1101 First Street South","CENTERSTATE BANKS, INC.","64","0","0","4","0","Polk","29460","Lakeland-Winter Haven, FL","2/21/1992","2/21/1992","6/2/2014","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","http://www.centerstatebank.com","2410784","19889","2430673","0","2430673","2069170","2069170","104345","1193147","477349","715798","49581","694031","28066","","7448","269592","0","58057","0","3919","7434","46704","26406","0","25936","470","0","0","0","72004","10770","3617","27087","77258","19889",""
"12854","9447","783648","1204560","Centier Bank","Whiting","IN","46394","12/31/2014","2/18/2015","NM","1500 - 119th Street","FIRST BANCSHARES, INC.","50","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/21/1895","1/1/1934","2/14/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.centier.com","2244847","27460","2272307","0","2272307","2056546","2056546","242440","1029575","277432","752143","199340","584950","241","","253","109385","0","8395","0","0","5415","2980","97728","0","25064","72664","0","0","0","0","5206","1433","21946","220494","27176",""
"19904","10688","800853","1061754","Centinel Bank of Taos","Taos","NM","87571","12/31/2014","2/18/2015","NM","512 Paso Del Pueblo Sur","CENTINEL BANK SHARES, INC.","2","0","0","8","1","Taos","","","3/1/1969","3/1/1969","7/29/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","www.centinelbank.com","77370","1570","78940","0","78940","72538","72538","7460","23510","10879","12631","897","40671","0","","0","4263","","2107","868","129","292","818","32","0","0","32","0","0","18","","0","0","1446","6014","1053",""
"17612","15662","31255","1106468","Central Bank","Houston","TX","77041","12/31/2014","2/18/2015","SM","11201 Clay Road","CENTRAL BANCSHARES, INC.","4","0","0","4","1","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/31/1956","5/31/1956","10/1/2014","Stock","0","1","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","http://www.centralbankhouston.com","374997","3444","378441","1376","379817","310566","310566","71009","79252","29897","49355","7152","153129","24","","0","57754","0","1498","0","66","576","856","9998","0","0","9998","0","0","1619","2587","0","0","36949","34060","3444",""
"27234","12074","1189041","1250295","Central Bank","Golden Valley","MN","55427","12/31/2014","2/18/2015","NM","945 Winnetka Ave Nort, # 145","CENTRAL BANCSHARES, INC.","22","0","1","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/29/1988","4/29/1988","4/12/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.centralbnk.com","887411","15223","902634","0","902634","771133","771133","65223","416125","205392","210733","48408","235384","5993","","348","105362","0","12526","0","1822","2007","8697","13265","0","2425","10840","0","0","50","0","11889","7049","9864","55359","10317",""
"31545","7159","265676","0","Central Bank","Savannah","TN","38372","12/31/2014","2/18/2015","NM","485 Wayne Road","","3","0","0","8","0","Hardin","","","6/30/1967","6/30/1967","3/19/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","http://www.CENTRALBANKSAVANNAH.COM","65725","2186","67911","0","67911","58374","58374","5634","7329","5562","1767","563","44350","498","","25","3565","","5416","0","0","1258","4158","531","0","0","531","0","0","425","","3368","0","478","5156","841",""
"15555","10364","546544","1978674","Central Bank","Storm Lake","IA","50588","12/31/2014","2/18/2015","SM","600 Lake Avenue","COMMERCIAL FINANCIAL CORP.","18","0","0","4","0","Buena Vista","","","1/1/1879","1/1/1934","12/27/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","http://www.centralbankonline.com","558766","6778","565544","0","565544","336878","336878","18135","137811","69548","68263","7055","113392","60485","","75322","135363","0","11424","2777","102","3680","4865","6557","0","0","4806","1751","0","364","0","563","563","14701","3434","6778",""
"58377","0","3468450","3468478","Central Bank","Tampa","FL","33647","12/31/2014","2/18/2015","NM","20701 Bruce B. Downs Blvd","CENTRAL FINANCIAL HOLDINGS, INC.","1","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","2/26/2007","2/26/2007","7/7/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","www.centralbankfl.com","73960","1668","75628","0","75628","70154","70154","7375","50055","13680","36375","3109","9615","0","","0","5454","","20","0","9","0","11","0","0","0","0","0","0","0","","687","508","1285","6090","1022",""
"9204","10206","622774","1025662","Central Bank","Springville","UT","84663","12/31/2014","2/18/2015","NM","202 South Main Street","CENTRAL BANCORPORATION","10","0","0","4","0","Utah","39340","Provo-Orem, UT","10/17/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","www.cbutah.com","434776","12012","446788","0","446788","399722","399722","162307","154372","87293","67079","14734","61411","6898","","160","35668","0","10117","3600","907","1920","3690","1121","0","0","1121","0","0","0","0","0","0","52127","110180","6595",""
"1057","13034","924759","3150278","Central Bank","Lebanon","MO","65536","12/31/2014","2/18/2015","NM","101 West Commercial Street","CENTRAL MISSOURI SHARES, INC.","5","0","0","4","1","Laclede","","","6/17/1917","1/1/1934","4/29/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.central-bank.net","193715","2363","196078","0","196078","171806","171806","8279","68830","43694","25136","4729","62594","27374","","3987","14786","","5468","0","36","3616","1816","31","0","0","31","0","0","2","","555","498","1239","7040","2363",""
"1756","0","3488579","0","Central Bank","Little Rock","AR","72211","12/31/2014","2/18/2015","NM","1506 Market St., Suite C180","","2","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","8/12/1912","1/1/1934","11/30/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.centralbankar.com","60253","1823","62076","58","62134","54530","54530","3113","25718","5544","20174","12252","13412","35","","0","5872","","275","0","0","63","212","1457","0","1457","0","0","0","0","","3413","3413","1145","1968","775",""
"15815","11038","1007015","2158156","Central Bank & Trust Co.","Lexington","KY","40507","12/31/2014","2/18/2015","NM","300 West Vine Street","CENTRAL BANCSHARES, INC.","23","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","4/15/1938","4/30/1941","1/18/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","www.centralbank.com","1492976","21804","1514780","981","1515761","1100252","1100252","119430","450484","284824","165660","80781","418019","31538","","2700","218199","0","69709","7404","426","49565","12314","124901","0","96985","27916","0","0","0","0","15092","11068","44732","74698","19990",""
"529","0","903950","1020920","Central Bank and Trust","Lander","WY","82520","12/31/2014","2/18/2015","NM","285 Main Street","CENTRAL TRUST COMPANY","5","0","0","4","1","Fremont","","","1/31/1890","1/1/1934","9/25/2009","Stock","0","1","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Kansas City","Western","West","www.centralbanktrust.com","94592","953","95545","0","95545","73349","73349","4387","34428","28457","5971","3245","26642","4647","","687","15815","","4422","0","69","3048","1305","1272","0","0","32","1240","0","0","","0","0","3350","1037","953",""
"11772","10462","686655","1963120","Central Bank and Trust Co.","Hutchinson","KS","67502","12/31/2014","2/18/2015","NM","700 East 30th Avenue","CENTRAL FINANCIAL CORPORATION","6","0","0","4","1","Reno","","","4/22/1915","1/1/1934","3/28/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","http://www.centralbank-kansas.com","183669","4929","188598","0","188598","127750","127750","10419","62748","39684","23064","4281","34364","15938","","16125","26417","","2417","0","107","1310","1000","15889","0","0","11638","4251","0","0","","0","0","1163","9256","2564",""
"11670","11563","931038","1492273","Central Bank Illinois","Geneseo","IL","61254","12/31/2014","2/18/2015","NM","101 North State Street","CENTRAL BANC, INC.","5","0","0","2","0","Henry","19340","Davenport-Moline-Rock Island, IA-IL","2/1/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.central-bank.com","283524","4666","288190","0","288190","206383","206383","8677","60120","49948","10172","8836","50288","78462","","45355","29316","0","4923","0","57","2323","2543","2213","0","2213","0","0","0","0","0","2081","1579","3189","5488","4703",""
"4551","12915","934954","1094314","Central Bank of Audrain County","Mexico","MO","65265","12/31/2014","2/18/2015","SM","203 East Liberty Street","CENTRAL BANCOMPANY, INC","4","0","0","2","0","Audrain","","","1/3/1883","1/1/1934","7/26/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","centralbankac.net","90994","1889","92883","6","92889","65104","65104","1264","11403","7156","4247","542","30630","21265","","11953","5607","","5357","743","70","3028","1516","4868","0","3425","1336","107","0","85","","359","215","530","734","1259",""
"34153","0","2435660","2158156","Central Bank of Jefferson County","Louisville","KY","40220","12/31/2014","2/18/2015","NM","4630 Taylorsville Road","CENTRAL BANCSHARES, INC.","3","0","0","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","4/2/1996","4/2/1996","11/18/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","www.centralbank.com","137738","1233","138971","47","139018","113856","113856","19876","36682","22233","14449","6464","50702","132","","0","15074","","2524","191","0","275","2058","7564","0","4065","3499","0","0","0","","328","154","11179","8697","1233",""
"17009","11634","751852","1063084","Central Bank of Kansas City","Kansas City","MO","64124","12/31/2014","2/18/2015","NM","2301 Independence Boulevard","CENTRAL BANCSHARES OF KANSAS CITY, INC.","2","0","0","4","1","Jackson","28140","Kansas City, MO-KS","8/10/1950","3/1/1951","2/19/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.centralbankkc.com","98703","2224","100927","156","101083","77951","77951","2950","63605","24545","39060","4615","5660","1121","","0","22803","","153","0","0","49","104","176","0","0","176","0","0","11053","","1108","1108","2950","0","1279",""
"11000","12049","1015243","1094314","Central Bank of Lake of the Ozarks","Osage Beach","MO","65065","12/31/2014","2/18/2015","SM","3848 Osage Beach Parkway","CENTRAL BANCOMPANY, INC","9","0","0","4","0","Camden","","","9/27/1906","1/1/1934","1/15/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.cbolobank.com","338090","8669","346759","180","346939","296592","296592","42333","130530","92699","37831","4342","113117","6270","","1920","22246","0","25683","3876","1136","6362","14309","498","0","358","140","0","0","1456","92","3598","3413","9951","32382","4698",""
"4534","11325","506249","1094314","CENTRAL BANK OF ST. LOUIS","Clayton","MO","63105","12/31/2014","2/18/2015","SM","7707 Forsyth Boulevard","CENTRAL BANCOMPANY, INC","16","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","10/30/1902","1/1/1934","11/14/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","www.centralbankstl.net","1141671","22093","1163764","725","1164489","839817","839817","64412","482232","105338","376894","60133","217715","15325","","3528","192014","0","42091","5791","4180","14735","17385","87039","0","7180","39607","40252","0","14567","0","3190","1298","17379","47033","15321",""
"26247","0","704559","1094314","Central Bank of the Midwest","Lees Summit","MO","64086","12/31/2014","2/18/2015","SM","609 North 291 Highway","CENTRAL BANCOMPANY, INC","29","0","1","4","0","Jackson","28140","Kansas City, MO-KS","5/20/1985","5/20/1985","1/13/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.centralbankmidwest.net","846935","15406","862341","871","863212","593320","593320","72624","401011","211097","189914","20771","94006","4908","","698","159188","0","79956","5448","6932","29818","37758","30050","0","23916","6134","0","0","10925","0","11045","6545","24511","48113","12465",""
"28425","1567","467470","0","Central Federal Savings and Loan Association","Cicero","IL","60804","12/31/2014","2/18/2015","SA","5953 W Cermak Road","","3","0","0","8","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1892","4/5/1935","6/25/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.centralfederalsavings.com","78790","1671","80461","0","80461","80292","80292","0","2586","216","2370","17266","60440","0","","0","0","","161","0","0","0","161","9","0","0","9","0","0","0","","9227","2418","0","0","967",""
"27910","529","615879","0","Central Federal Savings and Loan Association of Chicago","Chicago","IL","60657","12/31/2014","2/18/2015","SA","1601 West Belmont Avenue","","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1893","1/26/1938","7/8/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","","77198","1600","78798","84","78882","78874","78874","421","21083","11612","9471","26020","31350","0","","0","0","","8","0","0","0","8","0","0","0","0","0","0","0","","0","0","0","421","878",""
"30664","5710","544577","0","Central Federal Savings and Loan Association of Rolla","Rolla","MO","65401","12/31/2014","2/18/2015","SA","210 W 10th St","","1","0","0","4","0","Phelps","","","1/1/1952","10/30/1953","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.centralfederal.com","52149","383","52532","8","52540","50226","50226","1185","6578","5953","625","9410","32545","508","","0","1880","","433","0","22","227","184","1","0","0","1","0","0","0","","391","391","547","638","383",""
